config,config_name,prompt,task,correct,flake8_total,flake8_ws,flake8_nonws,flake8_W291,flake8_W293,flake8_W391,flake8_E303,flake8_codes,raw_loc,lloc,sloc,comments,blank,radon_raw_ok,bandit_loc,cc_mean,cc_max,cc_blocks,radon_cc_ok,style_per100_lloc,style_per100_sloc,style_nonws_per100_lloc,bandit_total,bandit_high,bandit_medium,bandit_low,bandit_undef,bandit_conf_high,bandit_conf_medium,bandit_conf_low,bandit_tests,semgrep_total,semgrep_error,semgrep_warning,semgrep_info,semgrep_rules,stored_lint_issues,stored_security_issues,stored_complexity_avg,stored_lint_score,stored_security_score,stored_complexity_score
gpt4omini-std,GPT-4o-mini,std,task123,0,4,0,4,0,0,0,0,E302:4,43,34,34,1,8,1,34,2.1667,4,12,1,11.7647,11.7647,11.7647,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task124,1,3,3,0,0,3,0,0,W293:3,31,23,23,1,7,1,23,2.0,3,5,1,13.0435,13.0435,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task125,1,1,1,0,0,1,0,0,W293:1,15,11,11,1,3,1,11,2.3333,3,3,1,9.0909,9.0909,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task126,0,0,0,0,0,0,0,0,,36,27,27,1,8,1,27,2.7778,4,9,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task127,1,3,2,1,0,2,0,0,E302:1;W293:2,31,25,25,0,6,1,25,2.2,3,5,1,12.0,12.0,4.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task128,1,6,5,1,0,5,0,0,E302:1;W293:5,21,16,15,1,6,1,15,5.0,5,1,1,37.5,40.0,6.25,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task13,1,1,0,1,0,0,0,0,E302:1,17,9,9,6,2,1,9,1.0,1,1,1,11.1111,11.1111,11.1111,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task130,0,1,0,1,0,0,0,0,E302:1,41,34,34,1,6,1,34,1.5714,2,7,1,2.9412,2.9412,2.9412,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task131,0,2,1,1,0,1,0,0,E302:1;W293:1,23,20,20,0,3,1,20,3.0,4,3,1,10.0,10.0,5.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task132,1,4,3,1,0,3,0,0,E302:1;W293:3,30,23,23,0,7,1,23,5.0,5,1,1,17.3913,17.3913,4.3478,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task133,1,1,0,1,0,0,0,0,E302:1,23,16,16,1,6,1,16,6.0,6,1,1,6.25,6.25,6.25,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task134,0,2,0,2,0,0,0,0,E302:1;E501:1,36,23,23,5,8,1,23,2.0,2,1,1,8.6957,8.6957,8.6957,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task135,0,1,0,1,0,0,0,0,E302:1,30,23,23,2,5,1,23,14.0,14,1,1,4.3478,4.3478,4.3478,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task136,1,3,3,0,0,3,0,0,W293:3,15,6,8,3,4,1,8,4.0,4,1,1,50.0,37.5,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task137,0,1,0,1,0,0,0,0,E302:1,45,41,39,4,2,1,39,18.0,18,1,1,2.439,2.5641,2.439,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task138,1,1,1,0,0,1,0,0,W293:1,8,5,5,1,2,1,5,3.0,3,1,1,20.0,20.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task139,1,0,0,0,0,0,0,0,,4,2,2,1,1,1,2,2.0,2,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task14,0,6,5,1,0,5,0,0,E302:1;W293:5,25,16,16,3,6,1,16,4.0,4,1,1,37.5,37.5,6.25,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task140,1,8,6,2,2,4,0,0,E125:1;E128:1;W291:2;W293:4,24,16,18,1,5,1,18,9.0,9,1,1,50.0,44.4444,12.5,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task141,1,2,1,1,0,1,0,0,E302:1;W293:1,45,35,34,4,8,1,34,4.0,10,5,1,5.7143,5.8824,2.8571,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task142,0,8,7,1,0,7,0,0,E302:1;W293:7,36,23,21,7,9,1,21,12.0,12,1,1,34.7826,38.0952,4.3478,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task143,0,5,3,2,0,3,0,0,E302:1;F401:1;W293:3,29,21,21,2,7,1,21,4.0,4,1,1,23.8095,23.8095,9.5238,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task144,1,3,3,0,0,3,0,0,W293:3,24,17,17,3,4,1,17,6.0,6,1,1,17.6471,17.6471,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task145,0,1,0,1,0,0,0,0,E302:1,35,32,31,1,3,1,31,14.0,14,1,1,3.125,3.2258,3.125,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task146,1,0,0,0,0,0,0,0,,29,21,21,5,3,1,21,10.0,10,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task147,0,0,0,0,0,0,0,0,,49,35,35,8,9,1,35,16.0,16,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task148,1,8,8,0,0,8,0,0,W293:8,38,22,26,5,9,1,26,8.0,8,1,1,36.3636,30.7692,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task149,0,10,10,0,0,10,0,0,W293:10,74,55,62,1,11,1,62,10.0,10,1,1,18.1818,16.129,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task15,0,2,0,2,0,0,0,0,E302:2,69,62,62,1,6,1,62,5.8333,13,6,1,3.2258,3.2258,3.2258,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task150,1,1,0,1,0,0,0,0,E302:1,34,24,24,6,5,1,24,10.0,10,1,1,4.1667,4.1667,4.1667,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task151,1,6,6,0,0,6,0,0,W293:6,26,19,18,1,7,1,18,8.0,8,1,1,31.5789,33.3333,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task152,0,3,2,1,0,2,0,0,E302:1;W293:2,43,31,28,6,9,1,28,13.0,13,1,1,9.6774,10.7143,3.2258,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task153,1,6,5,1,0,5,0,0,E302:1;W293:5,24,18,18,0,6,1,18,6.0,6,1,1,33.3333,33.3333,5.5556,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task154,1,13,11,2,0,11,0,0,E302:2;W293:11,48,36,35,1,13,1,35,4.5,5,2,1,36.1111,37.1429,5.5556,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task155,1,6,6,0,0,6,0,0,W293:6,20,15,14,0,6,1,14,5.0,5,1,1,40.0,42.8571,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task156,1,2,2,0,0,2,0,0,W293:2,14,10,10,1,3,1,10,6.0,6,1,1,20.0,20.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task157,1,4,4,0,0,4,0,0,W293:4,16,9,12,0,4,1,12,4.0,4,1,1,44.4444,33.3333,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task158,1,5,5,0,0,5,0,0,W293:5,21,14,14,1,6,1,14,6.0,6,1,1,35.7143,35.7143,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task159,1,4,3,1,0,3,0,0,E302:1;W293:3,19,13,13,1,5,1,13,9.0,9,1,1,30.7692,30.7692,7.6923,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task160,1,3,1,2,0,1,0,0,E302:2;W293:1,34,29,29,0,5,1,29,7.0,7,2,1,10.3448,10.3448,6.8966,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task161,1,11,9,2,0,9,0,0,E127:1;E302:1;W293:9,52,29,33,9,10,1,33,11.0,11,1,1,37.931,33.3333,6.8966,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task162,0,0,0,0,0,0,0,0,,40,33,31,5,8,1,31,7.0,7,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task163,0,13,12,1,0,12,0,0,E302:1;W293:12,70,49,46,8,16,1,46,9.5,13,2,1,26.5306,28.2609,2.0408,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task164,0,0,0,0,0,0,0,0,,52,42,42,1,9,1,42,9.0,9,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task165,0,9,9,0,0,9,0,0,W293:9,45,28,28,7,10,1,28,18.0,18,1,1,32.1429,32.1429,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task166,1,6,5,1,0,5,0,0,E302:1;W293:5,27,16,16,7,7,1,16,6.0,6,1,1,37.5,37.5,6.25,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task167,1,8,6,2,0,6,0,0,E302:2;W293:6,33,26,25,1,8,1,25,4.0,6,2,1,30.7692,32.0,7.6923,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task168,1,2,2,0,0,2,0,0,W293:2,42,34,33,0,9,1,33,16.0,16,1,1,5.8824,6.0606,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task169,0,0,0,0,0,0,0,0,,37,32,30,1,6,1,30,14.0,14,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task17,1,2,1,1,0,1,0,0,E302:1;W293:1,11,6,6,2,3,1,6,1.0,1,1,1,33.3333,33.3333,16.6667,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task170,1,2,1,1,0,1,0,0,E302:1;W293:1,33,23,23,3,7,1,23,6.0,6,1,1,8.6957,8.6957,4.3478,1,0,1,0,0,0,0,1,B608:1,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task171,1,9,7,2,0,7,0,0,E302:1;F541:1;W293:7,42,21,28,6,8,1,28,10.0,10,1,1,42.8571,32.1429,9.5238,1,0,1,0,0,0,0,1,B608:1,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task172,1,5,2,3,0,2,0,0,E302:1;E501:2;W293:2,23,14,14,4,5,1,14,4.0,4,1,1,35.7143,35.7143,21.4286,1,0,1,0,0,0,0,1,B608:1,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task173,1,3,1,2,0,1,0,0,E302:1;E501:1;W293:1,56,38,38,7,11,1,38,11.0,11,1,1,7.8947,7.8947,5.2632,4,0,4,0,0,0,4,0,B608:4,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task174,1,2,1,1,0,1,0,0,E302:1;W293:1,44,33,33,2,9,1,33,8.0,8,1,1,6.0606,6.0606,3.0303,1,0,1,0,0,0,0,1,B608:1,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task175,1,5,3,2,0,3,0,0,E302:1;F401:1;W293:3,31,27,27,0,4,1,27,2.6,4,5,1,18.5185,18.5185,7.4074,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task176,1,1,0,1,0,0,0,0,E302:1,50,44,44,0,6,1,44,3.4,5,5,1,2.2727,2.2727,2.2727,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task177,1,1,0,1,0,0,0,0,E302:1,53,44,44,0,9,1,44,2.3333,5,6,1,2.2727,2.2727,2.2727,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task178,1,4,3,1,0,3,0,0,E302:1;W293:3,42,36,36,0,6,1,36,3.25,6,4,1,11.1111,11.1111,2.7778,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task179,1,2,0,2,0,0,0,0,E302:1;E501:1,36,30,29,2,6,1,29,3.6,7,5,1,6.6667,6.8966,6.6667,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task180,0,3,3,0,0,3,0,0,W293:3,50,37,38,1,11,1,38,3.5556,6,9,1,8.1081,7.8947,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task181,1,8,1,7,0,1,0,0,E302:7;W293:1,61,46,46,0,15,1,46,2.05,5,20,1,17.3913,17.3913,15.2174,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task182,1,0,0,0,0,0,0,0,,44,33,33,1,10,1,33,1.4545,2,11,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task183,0,0,0,0,0,0,0,0,,42,31,31,1,10,1,31,2.1,5,10,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task184,1,4,4,0,0,4,0,0,W293:4,46,36,36,1,9,1,36,2.5,4,6,1,11.1111,11.1111,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task185,0,2,1,1,0,1,0,0,E302:1;W293:1,39,28,27,2,10,1,27,2.0,2,1,1,7.1429,7.4074,3.5714,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task186,0,5,0,5,0,0,0,0,E302:1;E501:4,63,50,49,1,14,1,49,2.0,2,1,1,10.0,10.2041,10.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task187,1,1,0,1,0,0,0,0,E302:1,20,15,15,1,5,1,15,2.0,2,1,1,6.6667,6.6667,6.6667,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task188,1,4,3,1,0,3,0,0,E302:1;W293:3,45,33,32,3,10,1,32,4.0,4,1,1,12.1212,12.5,3.0303,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-std,GPT-4o-mini,std,task189,1,3,2,1,0,2,0,0,E302:1;W293:2,36,31,29,0,7,1,29,2.0,2,1,1,9.6774,10.3448,3.2258,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task018,1,1,1,0,0,1,0,0,W293:1,25,16,16,3,6,1,16,8.0,8,1,1,6.25,6.25,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task019,1,7,7,0,0,7,0,0,W293:7,38,25,25,1,12,1,25,2.5,4,6,1,28.0,28.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task02,1,3,3,0,0,3,0,0,W293:3,15,7,6,5,4,1,6,2.0,2,1,1,42.8571,50.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task020,1,0,0,0,0,0,0,0,,21,15,14,3,4,1,14,7.0,7,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task021,1,7,6,1,0,6,0,0,E302:1;W293:6,35,22,22,5,8,1,22,14.0,14,1,1,31.8182,31.8182,4.5455,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task022,1,5,5,0,0,5,0,0,W293:5,21,13,13,2,6,1,13,7.0,7,1,1,38.4615,38.4615,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task023,0,1,1,0,0,1,0,0,W293:1,19,14,14,1,4,1,14,3.0,3,1,1,7.1429,7.1429,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task024,0,5,3,2,0,3,0,0,E302:2;W293:3,43,36,36,1,6,1,36,6.0,6,3,1,13.8889,13.8889,5.5556,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task025,1,5,5,0,0,5,0,0,W293:5,21,15,14,3,6,1,14,7.0,7,1,1,33.3333,35.7143,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task026,0,5,4,1,0,4,0,0,E302:1;W293:4,20,12,12,2,6,1,12,5.0,5,1,1,41.6667,41.6667,8.3333,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task027,1,5,5,0,0,5,0,0,W293:5,27,18,18,3,6,1,18,8.0,8,1,1,27.7778,27.7778,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task028,1,5,4,1,0,4,0,0,E302:1;W293:4,22,15,15,1,6,1,15,11.0,11,1,1,33.3333,33.3333,6.6667,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task029,1,4,4,0,0,4,0,0,W293:4,24,13,13,6,5,1,13,7.0,7,1,1,30.7692,30.7692,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task03,1,2,1,1,0,1,0,0,E302:1;W293:1,14,7,6,4,4,1,6,2.0,2,1,1,28.5714,33.3333,14.2857,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task030,0,5,4,1,0,4,0,0,E302:1;W293:4,21,11,11,4,6,1,11,3.0,3,1,1,45.4545,45.4545,9.0909,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task031,1,3,3,0,0,3,0,0,W293:3,17,12,12,1,4,1,12,2.0,2,1,1,25.0,25.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task032,1,5,4,1,0,4,0,0,E302:1;W293:4,30,17,17,7,8,1,17,13.0,13,1,1,29.4118,29.4118,5.8824,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task033,1,2,1,1,0,1,0,0,E302:1;W293:1,20,12,11,3,6,1,11,7.0,7,1,1,16.6667,18.1818,8.3333,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task034,1,0,0,0,0,0,0,0,,28,17,17,7,5,1,17,12.0,12,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task035,0,5,5,0,0,5,0,0,W293:5,23,15,15,2,6,1,15,8.0,8,1,1,33.3333,33.3333,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task036,0,4,3,1,0,3,0,0,E302:1;W293:3,43,34,34,1,8,1,34,3.4286,5,7,1,11.7647,11.7647,2.9412,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task037,1,1,0,1,0,0,0,0,E302:1,50,43,43,3,6,1,43,1.875,3,8,1,2.3256,2.3256,2.3256,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task038,1,1,1,0,0,1,0,0,W293:1,21,15,15,2,4,1,15,6.0,6,1,1,6.6667,6.6667,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task039,1,12,11,1,0,11,0,0,E302:1;W293:11,48,34,34,1,13,1,34,7.5,9,2,1,35.2941,35.2941,2.9412,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task04,1,4,3,1,0,3,0,0,E302:1;W293:3,45,32,32,4,9,1,32,11.0,11,1,1,12.5,12.5,3.125,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task040,1,0,0,0,0,0,0,0,,19,10,14,1,4,1,14,6.0,6,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task041,0,4,4,0,0,4,0,0,W293:4,30,22,21,4,8,1,21,5.0,5,1,1,18.1818,19.0476,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task042,1,7,7,0,0,7,0,0,W293:7,33,23,23,2,8,1,23,9.0,9,1,1,30.4348,30.4348,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task043,1,1,1,0,0,1,0,0,W293:1,32,17,21,11,6,1,21,9.0,9,1,1,5.8824,4.7619,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task044,0,6,5,1,0,5,0,0,E302:1;W293:5,32,25,24,1,7,1,24,7.0,10,2,1,24.0,25.0,4.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task045,1,4,4,0,0,4,0,0,W293:4,22,11,11,6,5,1,11,5.0,5,1,1,36.3636,36.3636,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task046,1,4,3,1,0,3,0,0,E302:1;W293:3,29,16,23,1,5,1,23,5.0,5,1,1,25.0,17.3913,6.25,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task047,0,5,5,0,0,5,0,0,W293:5,31,14,20,5,6,1,20,10.0,10,1,1,35.7143,25.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task048,1,2,1,1,0,1,0,0,E302:1;W293:1,34,22,28,1,5,1,28,11.0,11,1,1,9.0909,7.1429,4.5455,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task049,0,1,1,0,0,1,0,0,W293:1,25,15,15,5,5,1,15,7.0,7,1,1,6.6667,6.6667,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task05,1,6,4,2,0,4,0,0,E302:1;F401:1;W293:4,21,10,10,5,6,1,10,4.0,4,1,1,60.0,60.0,20.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task050,1,4,4,0,0,4,0,0,W293:4,19,11,10,4,5,1,10,7.0,7,1,1,36.3636,40.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task051,0,5,4,1,0,4,0,0,E302:1;W293:4,22,11,10,5,7,1,10,2.0,2,1,1,45.4545,50.0,9.0909,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task052,1,2,1,1,0,1,0,0,E302:1;W293:1,28,16,16,7,6,1,16,8.0,8,1,1,12.5,12.5,6.25,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task053,1,3,2,1,0,2,0,0,E302:1;W293:2,18,11,11,3,4,1,11,5.0,5,1,1,27.2727,27.2727,9.0909,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task054,1,3,2,1,0,2,0,0,E302:1;W293:2,25,13,13,7,5,1,13,7.0,7,1,1,23.0769,23.0769,7.6923,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task055,1,2,1,1,0,1,0,0,E302:1;W293:1,25,15,15,5,5,1,15,4.0,4,1,1,13.3333,13.3333,6.6667,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task056,1,3,2,1,0,2,0,0,E302:1;W293:2,30,24,23,2,6,1,23,10.0,10,1,1,12.5,13.0435,4.1667,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task057,1,9,8,1,0,8,0,0,E302:1;W293:8,32,23,23,0,9,1,23,8.0,8,1,1,39.1304,39.1304,4.3478,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
gpt4omini-sec,GPT-4o-mini,sec,task058,1,6,5,1,0,5,0,0,E302:1;W293:5,35,22,22,4,10,1,22,9.0,9,1,1,27.2727,27.2727,4.5455,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,
